TITLE;TYPE;RATING;REVIEWS;ADDRESS;LATITUDE;LONGITUDE;POSTAL_CODE;PRICE;DESCRIPTION;TAGS;
Ferreiro - Paseo de la Florida;Asturiano;9;77;Paseo de la Florida, 15, 28008 Madrid;40.4215583;-3.7218509;28008;38;Los hermanos Feito llevan más de 30 años trayendo a Madrid lo aprendido en los fogones de una cuidada tradición familiar en Asturias. Dos maestros en el sector de la restauración que han logrado que sus establecimientos se encuentren entre los mejores asturianos de la capital. En Ferreiro apuestan por una cocina genuina y una impresionante oferta de tapas para disfrutar en su amplia barra: croquetas de cabrales, de fabada, pincho de tortilla paisana, la auténtica empanada Ferreiro, la oreja, las mollejas… Otro de sus puntos fuertes son los platos de cuchara, y es que uno no puede permitirse el lujo de irse sin probar su fabada asturiana. Para rematar, un auténtico arroz con leche como en Asturias al que uno no se puede negar.;Con amigos, Familia, Bacalao, Carnes, De cuchara, Insider Week, Reabierto, Europeo, Español;
Le Club Sushita;Japonés;8,8;384;Calle de Alcalá, 63, 28014 Madrid;40.4199579;-3.6905829;28014;25;Es poner un pie en Le Club Sushita y la estética de los 70 nos invade: los colores chillones, el terciopelo, el cuero… Esto es solo un adelanto de lo que vas a encontrar en el restaurante más rompedor, arriesgado y sofisticado del grupo Sushita. Un glamuroso apartamento inspirado en la casa parisina de Karl Lagerfeld donde, además, puedes disfrutar de una de las mejores cocinas japo fusión de la capital. Y todo rodeado de piezas únicas que llevan la firma de grandes diseñadores: lámparas parisinas, sofás de terciopelo, mesas de mármol… Si la decoración es pura fantasía, espera a ver la carta porque vas a alucinar con la sopa miso de cebolla (¡con Emmental gratinado!), la costilla de ternera al Josper (siempre para dos) o la tempura de gambas rojas con chile dulce. ¡Ya estás reservando!;Afterwork, Con amigos, De moda, De negocios, Poke, Sushi, Selección Insider - Japoneses, Selección Insider - Trendy, Reabierto, Asiático;
Public;Mediterráneo;9,5;20;Calle del Desengaño, 11, 28004 Madrid;40.4210857;-3.704128;28004;20;;Novedades;
Luna Gastrobar;Mediterráneo;8,6;29;Calle de Eduardo Barreiros, 149, 28041 Madrid;40.3507344;-3.704604799999999;28041;18;;Con amigos, Reabierto;
Estimar Madrid;Gastronómico;8,8;42;Calle del Marqués de Cubas, 18, 28014 Madrid;40.4161267;-3.6959549;28014;65;La familia Gotanegra encontró en el exBulli, Rafa Zafra, la horma de su zapato. El amor y la pasión por el mar hizo que Ana (quinta generación de esta familia) y el chef andaluz trabajasen codo con codo para replicar su marisquería del siglo XXI del Born (así la denominaba Adriá), pero en Madrid, porque la capital es el mejor puerto de España. Pescados, mariscos, fritos y guisos marineros traen de cabeza a una clientela que abarrota cada día esta peculiar marisquería madrileña a pesar de la brutal competencia. ¡Bravo!;De moda, Marisco, Pescaíto frito, Selección Insider - Gastronómicos, Selección Insider - Grandes chefs, Selección Insider - Mariscos, Selección Insider - Mediterráneos, Selección Insider - Terrazas, Selección Insider - Trendy, Reabierto, Mediterráneo;
Café Varela - Hotel Preciados;Mediterráneo;9;114;C/ Preciados, 37, 28013 Madrid;40.4196823;-3.7074508;28013;40;El Café Varela es uno de los cafés más famosos e históricos de finales del siglo XIX, por donde han pasado los más ilustres personajes de la vida social madrileña: Pío Baroja, Machado, Emilio Carrere, Unamuno… La historia siempre ha ido ligada a este café: empezó como un negocio de barrio, continuó siendo un café bohemio, durante la guerra se convirtió en comedor social e incluso durante una época sirvió para dar conciertos de música clásica. Llegó Melquiades Álvarez, se interesó por su pasado, lo reformó y a día de hoy funciona como la cafetería del Hotel Preciados. En su carta encontramos platos para acomodar el cuerpo como un buen caldo gallego y otros para quedarse a gusto como el pulpo, la ensaladilla rusa, las chuletas de cordero, los callos, el cochinillo o el arroz caldoso.;Con amigos, Cumpleaños, De negocios, Despedida de solter@, Familia, Hotel, Terraza, Tipico, Selección Insider - Mediterráneos, Selección Insider - Terrazas, Certificado de Excelencia TripAdvisor 2018, Reabierto;
Las Mañanitas;Mexicano;9;409;C/ Fuencarral, 82, 28004 Madrid;40.4266882;-3.7013398;28004;21;;Terraza, Tipico, Día del Padre, Reabierto, Latino;
Cantina Canalla - San Martin;Mexicano;9;595;Plaza San Martín, 2, 28013 Madrid;40.4183174;-3.7071476;28013;15;;Con amigos, Ceviche, Económicos, Reabierto, Latino;
La Güera;Mexicano;7,9;266;Calle de Juan Hurtado de Mendoza, 9, 28036 Madrid;40.4605693;-3.6877222;28036;20;;Afterwork, Con amigos, Nochebuena y Navidad, Reabierto, Latino;
Tony Roma´s - Sagasta;Americano;8,8;360;Calle de Sagasta, 30, 28004 Madrid;40.42774989999999;-3.6969297;28004;18;;Hamburguesas, Nochebuena y Navidad, Reabierto;
Casa Crimi;Italiano;9,8;6;Paseo Marqués de Zafra, 44, 28028 Madrid;40.4252145;-3.662856499999999;28028;18;;Europeo;
Taberna Más Al Sur;Español;9;15;Calle de Santa Isabel, 35, 28012 Madrid;40.4101987;-3.6968156;28012;25;;Reabierto, Europeo;
Mikedon;Internacional;9;6;Calle de Silvano, 146, 28043 Madrid;40.4624779;-3.62964;28043;23;;Reabierto;
La Panza es Primero;Mexicano;8,3;30;Calle de la Libertad, 33, 28004 Madrid;40.4223415;-3.6971935;28004;17;;Reabierto, Latino;
Mikado;Japonés;8,3;4;Calle del Pintor Juan Gris, 4, 28020 Madrid;40.457775;-3.6917348;28020;24;;Sushi, Reabierto, Asiático;
Il Regno di Napoli; ;8,9;303;C/ San Andrés, 21, 28004 Madrid;40.4278278;-3.703589199999999;28004;22;Malasaña se ha convertido en el barrio de los contrastes, donde conviven las tabernas más castizas, con los restaurantes más cool de la ciudad. Y entre toda esta oferta, llama especialmente la atención Il Regno di Napoli, un encantador restaurante que recuerda a las osterías italianas. El establecimiento es coqueto, pequeñito y muy familiar, perfecto para disfrutar de la cocina tradicional napolitana y las recetas de la nana. Sus platos son genuinos y desprenden autenticidad, ya que los ingredientes llegan directamente del país de la bota. Su lasaña napolitana, el espagueti cartaccio, sus variadas pizzas o su risotto son algunos de los platos más solicitados por una clientela tan exigente como la de Malasaña que ya lo ha probado casi todo. ¡Fetén!;Tipico, Pizza, Certificado de Excelencia TripAdvisor 2018, Reabierto;
La Tagliatella Príncipe Pío;Italiano;8,9;219;Paseo de la Florida, Madrid, Spain, 28008 Madrid;40.4226321;-3.7227568;28008;35;;Con amigos, Cumpleaños, De negocios, Familia, Para niños, Pizza, Día de la Madre, Fin de Año y Año Nuevo, Reabierto, Europeo;
Taberna del Colono;Español;8,6;782;Calle Ruiz, 20, 28004 Madrid;40.4288396;-3.7036564;28004;18;;Afterwork, Con amigos, Cumpleaños, Grupos, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Reabierto, Europeo;
Café Tatiana;Internacional;0;0;Plaza del Dos de Mayo, 4, 28004 Madrid;40.4272009;-3.7045;28004;15;;Con amigos, Familia, Novedades;
Distrito Centro;Español;0;0;Calle de San Alberto, 3, 28013 Madrid;40.4182672;-3.7028584;28013;20;;Novedades, Europeo;
Cassandra;Mediterráneo;9;491;Calle de Núñez de Balboa, 76, 28006 Madrid;40.4318546;-3.6820946;28006;20;;Con amigos, Familia, Grupos, Carnes, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto;
La Taberna de Paula;Español;9,5;197;Calle Vallehermoso, 74, 28015 Madrid;40.4376635;-3.7081529;28015;20;;Con amigos, Cumpleaños, Grupos, Terraza, Bacalao, Reabierto, Europeo;
Chifa;De Fusión;9,1;457;Calle de Modesto Lafuente, 64, 28003 Madrid;40.4438919;-3.6957091;28003;35;;Ceviche, Nochebuena y Navidad, Reabierto;
Madrid  Mex;Mexicano;9,1;280;Calle de Jorge Juan, 100, 28009 Madrid;40.4231702;-3.6732106;28009;10;;Económicos, Family Days, Reabierto, Latino;
Asador 7 de Julio Madrid;Asador;9,1;273;Av. del Ingeniero Conde de Torroja, 16, 28022 Madrid;40.4472867;-3.5582234;28022;30;;Con amigos, Cumpleaños, Reabierto;
Magaly;Mediterráneo;7,4;36;C/ de Albacete, 2, 28027 Madrid;40.4413294;-3.6565363;28027;32;;Comuniones, Con amigos, Cumpleaños, De negocios, Arroces, Bacalao, Carnes, De cuchara, Paella, Family Days, Reabierto;
Los Galayos;Español;8,8;938;Calle de Botoneras, 5, 28012 Madrid;40.4148959;-3.7066068;28012;37;Entrar en el comedor de Los Galayos es darse un paseo por la historia de Madrid en el último siglo. Desde su apertura como una pequeña casa de comidas llamada Casa Roja, allá en 1894, cuando solo se servían tapas y aperitivos, hasta que acogió tertulias de los miembros de la Generación del 27 y fue el local en el que Luis Cernuda presentó La realidad y el deseo. Desde entonces, su cocina castellana tradicional, impecable, ha atraído a intelectuales, artistas y amantes de la buena mesa de todos los tiempos. Y no han dejado de pasar cosas, pues sus cinco amplios salones siguen siendo, hoy en día, escenario de grandes reuniones y celebraciones, un puntal gastronómico del Madrid contemporáneo. Y todo ello, en un enclave de excepción: la Plaza Mayor. Su imponente edificio es capaz de dar lugar por sí solo a un síndrome de Estocolmo en toda regla. Con sus amplísimos salones que emanan Historia, las vigas de madera, los grandes retratos en las paredes y ese halo old style que nos trasalada a otra época, en Los Galayos todo sabe mejor. Platos como los callos a la madrileña, el chuletón de buey o el bacalao al horno viajarán con nosotros a otra época en la que probablemente queramos quedarnos para siempre.;Familia, Fiestas San Isidro, Grupos, Para ver deportes, Terraza, Tipico, Cocido, Setas, Selección Insider - Terrazas, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, TOGETHER, Europeo;
Puerta de Atocha;Mediterráneo;7,5;130;C/ Tortosa, 10, 28045 Madrid;40.4060125;-3.6922061;28045;26;;Con amigos, De negocios, Familia, Arroces, Marisco, Paella, Reabierto;
La Misión;Internacional;8,8;1767;C/ José Silva, 22, 28043 Madrid;40.4545619;-3.6594028;28043;26;;Grupos, Bacalao, Carnes, Día del Padre, Nochebuena y Navidad, Reabierto, TOGETHER;
Sake;Asiático;8,6;718;C/ del Arte, 14, 28033 Madrid;40.483007;-3.670919899999999;28033;24;;Sushi, Reabierto, SABOREA ASIA, San Valentín;
El Gran Barril;Marisquería;8,8;867;C/ Goya, 107, 28009 Madrid;40.4248397;-3.6730261;28009;31;;Terraza, Marisco, Día del Padre, Fin de Año y Año Nuevo, Reabierto, San Valentín, TOGETHER;
Sr. Vázquez;Mediterráneo;8,6;676;Plaza de la Marina Española, 28013 Madrid;40.4206555;-3.7119077;28013;25;;Con amigos, Grupos, Terraza, Carnes, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Family Days, Nochebuena y Navidad, Reabierto;
La Parrilla de Usera - Antonio López;Español;8,8;679;Calle de Antonio López, 160, 28026 Madrid;40.3891447;-3.7009547;28026;25;;Con amigos, Despedida de solter@, Familia, Grupos, Terraza, Carnes, Cochinillo, De cuchara, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, Europeo;
Sabor Gaucho;Brasileño;9;504;Calle de Orense, 83, 28020 Madrid;40.4599548;-3.6944713;28020;24;;Con amigos, Carnes, Cordero, Certificado de Excelencia TripAdvisor 2018, Latino;
Villalobillos;Español;7,1;150;C/ Maria Teresa, 9, 28028 Madrid;40.4360744;-3.6689374;28028;31;;Terraza, Reabierto, Europeo;
Green Tea - Zurbano;Asiático;9;2894;Calle de Zurbano, 81, 28003 Madrid;40.4390495;-3.6929208;28003;30;;Con amigos, Poke, Family Days, Fin de Año y Año Nuevo, Reabierto, SABOREA ASIA;
Las columnas de Atocha;Español;6,7;7;Calle de Atocha, 92, 28012 Madrid;40.410768;-3.696419299999999;28012;12;;Con amigos, Reabierto, Europeo;
La Goyesca 2;Español;6,8;106;c/ O'Donnell, 63, 28009 Madrid;40.4213893;-3.6693352;28009;26;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Carnes, De cuchara, Reabierto, Europeo;
La Trastienda Tapas;Español;6,8;86;Calle de Augusto Figueroa, 24B. Al lado de Fish Corner, planta baja., 28004 Madrid;40.422047;-3.697553;28004;25;;Con amigos, Pinchos y Tapas, Setas, Tartar, Certificado de Excelencia TripAdvisor 2018, Reabierto, Europeo;
El Pedrusco de Aldealcorvo;Asador;9,4;885;Calle de Juan de Austria, 27, 28010 Madrid;40.43390520000001;-3.700145199999999;28010;40;La tercera generación de una familia dedicada a la hostelería regenta este local de referencia, que debe su nombre a la localidad segoviana de la que procede su fundador. Desde los años 50, la familia Matesanz ofrece a sus comensales una cocina tradicional castellana en un local con alma de mesón. Un lugar de celebración y reunión, donde los comensales más que clientes son familia. Este espíritu se mantiene intacto desde hace más de 50 años, y este asador sigue siendo un establecimiento familiar en el mejor de los sentidos, donde Antonio, la tercera generación, aporta un toque contemporáneo a la cocina de siempre.Ahora las grandes carnes se presentan en todo su esplendor, perfectamente asadas con ese toque de distinción característico del local. Aunque a veces nos llegan con algún guiño, como las chuletillas “rizos”, fritas con ajos en aceite de oliva. O una deconstrucción del cheesecake. Pero el hit, sin duda alguna, es un cochinillo asado que ha sido a lo largo de los años la seña de identidad del local.;Con amigos, De negocios, Familia, Carnes, Cochinillo, De cuchara, Selección Insider - Recomendaciones locales, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Fin de Año y Año Nuevo, Reabierto;
Gustos Madrid Plaza Mayor;Mediterráneo;8,9;392;Plaza Mayor, 8, 28012 Madrid;40.4149274;-3.7079592;28005;25;;Afterwork, Bistró, Con amigos, Desayuno, Familia, Arroces, Paella, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Reabierto, San Valentín;
Swad Indian Restaurant - Madrid;Indio;9,7;86;Calle del Cardenal Silíceo, 31, 28002 Madrid;40.443207;-3.669586;28002;18;;Family Days, SABOREA ASIA, Asiático;
El abuelo;Mediterráneo;8,9;19;Calle del Crucero 25 de Mayo, 11, 28016 Madrid;40.4628381;-3.6717518;28016;13;;Reabierto;
Barona Madrid;Mediterráneo;9,3;82;Calle de la Princesa, 13, 28008 Madrid;40.4257365;-3.7129657;28008;20;;Brunch, Con amigos, Familia, Arroces, Paella, Reabierto;
El Senador;Castellano;8,8;473;Plaza de la Marina Española, 2, 28013 Madrid;40.4206347;-3.7114535;28013;45;Este acogedor restaurante segoviano de aire clásico con más de dos décadas de trayectoria es una gran opción tanto para una salida en grupo como para un encuentro en petit comité. Pero es sin duda el lugar perfecto para un gran encuentro en familia, con comensales de diferentes edades, gustos y sensibilidades, que sin duda van a caer rendidos ante una cocina castellana de excepción. Sus asados, especialmente los de cochinillo, son una delicatessen que nos recuerda las virtudes de una cocina, la segoviana, que vale la pena recuperar en cualquier ocasión. Sin alardes decorativos ni ínfulas de alta cocina, El Senador ofrece una cocina impecable, donde el cordero de Segovia convive con unos judiones del Real Sitio de la Granja, los tomates rellenos, el arroz caldoso con pichón de campo o los riñones de cordero a la parrilla. Disponen también de ensaladas, platos más ligeros como la ventresca de bonito con tomate y algún guiño a la cocina internacional, como terrina de foie al Almagnac. Todos ellos demuestran la vocación transversal de este agradable espacio cuya tarta de manzana se encuentra, probablemente, entre las mejores de Madrid.;Bodas, Comuniones, Con amigos, Cumpleaños, De negocios, Familia, Tipico, Bacalao, Carnes, Cochinillo, De cuchara, Selección Insider - Recomendaciones locales, Certificado de Excelencia TripAdvisor 2018, Fin de Año y Año Nuevo, Reabierto, Europeo, Español;
El Anciano Rey de los Vinos;Español;8,8;59;C/ Bailén, 19, 28013 Madrid;40.41538310000001;-3.7133428;28013;23;Taberna tradicional y castiza donde las haya, El Anciano Rey de los vinos, lleva más de cien años haciendo vibrar y respirar historia a sus visitantes. Cuando uno atraviesa su puerta y prueba algo de su carta ya solo puede hacer una cosa: estar eternamente agradecido a su fundador, Luís Morón. Su fachada roja, sus azulejos de colores vivos, su inmensa barra perfecta para tapear y tomar un vermú y su terraza, con unas impresionantes vistas de la Catedral y el Palacio Real, lo convierten en uno de los restaurantes más auténticos de Madrid. Irte sin probar sus callos a la madrileña, su cazuela el Anciano o su tarta de chocolate y requesón sería imperdonable.;Fiestas San Isidro, Terraza, Pinchos y Tapas, Selección Insider - Terrazas, Certificado de Excelencia TripAdvisor 2018, Reabierto, Europeo;
